full_text,username,sarcasm
oot siapa nonton taeyeon in jakartaa,ui_fess,not_sarcastic
malem jumat gini enaknya baca alkahfi gasi,ui_fess,not_sarcastic
yang merasa kehilangan gelang rantai di musala fib bisa reply yaa,ui_fess,not_sarcastic
oot shani akhirnya graduate guys,ui_fess,not_sarcastic
woy jangan send foto ktp ini bukan pinjol,ui_fess,sarcastic
lupakan nilaimu mari opfoll bersamaku akt 22 keatas yg mau di follback merapat gtgt 23 tunggu dlu kirim ss grafik ipk namanpm smt ini by dm reply dibawah smt ini wl syarat acc f30t100 amp baca rules di random follback asal sesuai kuy,ui_fess,not_sarcastic
gais kalo nilai udh kepublished dan udh tenggat waktu masih bisa diperbaiki ga ya nilai sender mepet banget tapi transparansi bobot dan nilainya masih not published dan katanya pas setelah dl baru kepublished takut gabisa dirubah terima kasih ya sebelumnya warga,ui_fess,not_sarcastic
mau protes nilai bisa ga sih,ui_fess,not_sarcastic
uinformation seputar ukt berkeadilan,ui_fess,not_sarcastic
nt lagi nt terus harihari isinya nt,ui_fess,not_sarcastic
gais panik kalo sampe besok tetep not published nilai di siak gimana bingung,ui_fess,not_sarcastic
dikasih kesehatan amp rejeki yang lancar aamiin makasih pakkk,ui_fess,sarcastic
guys gue pengen apresiasi plk ui sama ojek ui yang mau bantuin gue nyari hp yang sempet ilang minjemin hp buat bantuin ngelacak pake find my device sampe nyamperin hpnya tanpa mau dikasih imbalan apapun huhu semoga bapaknya tadi yang udah bantuin selalu cont,ui_fess,not_sarcastic
waktu bagian refresh web beasiswa krn udah not published semua,ui_fess,not_sarcastic
guys mau tanya jpo stasiun ke barel pas weekend sekarang ada jam akses buka tutupnya,ui_fess,not_sarcastic
warga mohon info kos harian di sekitar ui buat cowo dong preferably di daerah kutek atau selain kutek juga gapapa terima kasih,ui_fess,sarcastic
kost campur beneran bisa tinggal campur satu kamarkostan gak ya maaf kl norak ya sender dr luar jawa hehe,ui_fess,not_sarcastic
halo kakak2 aku rantau ke depok sekiranya 12jt itu di luar biaya kos cukup untuk biaya hidup sebulan di kayak makan masak kebutuhan hidup uang saku di depok engga ya,ui_fess,not_sarcastic
coy gile gue tiap kali buka siakng rasanya jantung mau copot mulu ketakutan setengah mati,ui_fess,not_sarcastic
oot day warga yang nonton f1 absen dong mw cari temen nich,ui_fess,sarcastic
guys email kalian kl dipake sign in gform masih bisa gak kok email w gabisa,ui_fess,not_sarcastic
anjay si paling peringkat 1 se indo,ui_fess,not_sarcastic
warga yang lagu pulkam balik depoknya kapan,ui_fess,not_sarcastic
oot day againn mau nanya dong kalian anak punya materi belajar bahasa inggris entah dasar or toeflielts dalam gdrive or thread or channel youtube ga makasi yaa mniez,ui_fess,not_sarcastic
oot day menurut kalian sekarang indonesia menuju arah yang lebih baik sama aja atau lebih buruk,ui_fess,not_sarcastic
guys kalian kalau libur semester genap biasanya ngapain aja aku kepo nih anak dalam mengisi liburannya ngapain aja,ui_fess,not_sarcastic
ultimate sad song kalian apa spill donggg bosen aku tiap hari nangis gara2 all too well 10 menit version,ui_fess,not_sarcastic
spill 4 album terbaik kalian yuksss ges,ui_fess,not_sarcastic
kok nilai nilai orang udah pada publish sih,ui_fess,not_sarcastic
oot day kalian sebagai anak sering ga dibilang yg penting kan masuk ui karena jurusannya underatted or peminatnya ga sebanyak jurusan lain padahal semua jurusan bagus tergantung orang yg minatnya amp tekunin yaa,ui_fess,not_sarcastic
guys ada yg lebarannya di kosan sedih gabisa pulang,ui_fess,not_sarcastic
oot day kemarin di tl lewat utas dunia pararel kalau kalian percaya itu ada kira2 tempat mana di yg kalian yakini sebagai portal dunia pararel,ui_fess,not_sarcastic
tips jujur utk maba dong kak,ui_fess,not_sarcastic
dalam rangka welmab i dare you to tell me your major without telling me your major me sering dikira fakultas ilmu komputer,ui_fess,not_sarcastic
egk cm km doang tenang,ui_fess,not_sarcastic
boleh asal sabar,ui_fess,not_sarcastic
kl opfoll cuma buat civitas aja kak,ui_fess,not_sarcastic
ingfokan jika oprec admin recommended amp berpengalaman,ui_fess,not_sarcastic
jgn lupa disimpen ss pengumuman lolosnya kita opfoll abis daftar ulang,ui_fess,not_sarcastic
congrats adikadik maba 23 jalur snbt buat yg blm lolos ditunggu via simak,ui_fess,not_sarcastic
izin logout keterima di itb,ui_fess,not_sarcastic
welcome onboard ui 2023 congratulations amp good luck,ui_fess,sarcastic
pelan pelan pak supir,ui_fess,not_sarcastic
yg dapet ipk tinggi pliss spill cara belajar kalian dong,ui_fess,not_sarcastic
h2 pindah jurusan dapet maba lagi,ui_fess,not_sarcastic
izin nanya dong kalo misal di semester ini sempet gabisa ngambil 1 matkul karena ipk kurang berarti ngulang ditahun depan ya thanks sebelumnya,ui_fess,not_sarcastic
info matkul lintas fakultas semester ganjil 2023 sebutkan nama matkul asal jurusanfakultas beserta review atau infoinfo yang dibutuhkan group kelas bahan materi dll yuk ramaikan,ui_fess,not_sarcastic
ada yang ambil sp atau yang liburan semester di depok gak temenann yukk kali2 bisa belajar bareng di perpus,ui_fess,not_sarcastic
minimal save dulu buat persiapan,ui_fess,not_sarcastic
in all aspect fasilkom gtgtgtgtgtgtgtgtgt ft far better,ui_fess,not_sarcastic
udah bisa ngisi edom belom sih,ui_fess,not_sarcastic
did we make it no we didnt,ui_fess,not_sarcastic
ayo qrt menfess ini pake fotocerita kesan pesan kalian di semester genap ini,ui_fess,not_sarcastic
fess bot is cool but imagine seeing love grows unexpectedly di kelas matkul fakultas parade ukm friendship himpunan makrab atau pas sebelahan ngerjain tugas di perpusat mauuu,ui_fess,not_sarcastic
kirain gempa ternyata pohon gede tumbang di mipa cuyy memperingati hari terakhir uas,ui_fess,not_sarcastic
absen yang udah balik kampung,ui_fess,not_sarcastic
ada yang tau nggak barbershop deket yang hasilnya cakep affordable,ui_fess,not_sarcastic
siapa yg kangen masuk kuliah,ui_fess,not_sarcastic
pap chat kalian sm stranger di bot tele,ui_fess,not_sarcastic
spot horor fakultas kalian sebelah mana guys,ui_fess,not_sarcastic
kata gue mah lu pada cek akun dah kinap gabisa akses pdhl uas blm pd kelar,ui_fess,not_sarcastic
kata gue mending bikin ukm pemburu hantu,ui_fess,not_sarcastic
ini kabut atau polusi deh,ui_fess,not_sarcastic
cung yg mau van gogh date,ui_fess,not_sarcastic
dicariiiii atiny seantero apa gamau ngehype bouncy bareng besok,ui_fess,not_sarcastic
mencari populasi stays di ui mana nichhhh,ui_fess,not_sarcastic
pacil sering dibilang tempatnya para wibu coba yg anak pacil jawab apakah benar begitu,ui_fess,not_sarcastic
oot day spill your moststreamed artists on spotify alltime l1nk ada di foto,ui_fess,not_sarcastic
buat nak 22 survivor empekate coba dong curahkan kesan kalian terhadap matkul empekate selama 1 semester ini kalo mau juga bisa drop foto sekelompok dan menyampaikan pesan buat teman sekelompoknya juga boleh,ui_fess,not_sarcastic
oot day spill ur favcomfort movies ill go first mean girls,ui_fess,not_sarcastic
semoga jerih payah kuliah di ini membuat aku bisa dipangku aldi taher,ui_fess,not_sarcastic
adakah anak yang suka dengerin old rock barat 8090an gitu bolehkah kesediaannya rep mfs ini for science purpose,ui_fess,not_sarcastic
perpusat udah tutup tp masih ngerjain tgs sendiri pak satpam mas lampunya saya matiin ya me oh iya mas silakan the last man standing,ui_fess,not_sarcastic
drop receiptify tengah bulan kalian yuk guyss,ui_fess,not_sarcastic
topik paling interesting apa yang kalian pernah omongin di bot gais,ui_fess,not_sarcastic
apa si itu link chatingan anonim telegram fess lupa gw plis rep yg tau,ui_fess,not_sarcastic
halo aku mau minta tolong kiranya temanteman ada nemu dompet ini di lokasi yang tertera di pic bisa langsung rep ajaa yaa thank you gais,ui_fess,not_sarcastic
sudah saatnya fib membuka prodi sastra thailand,ui_fess,not_sarcastic
sumpah gimana ya cara tau populasi mahasiswa yang suka dan penggemar aktor aktris thailand gitu atau ada komunitasnya gak sih yang suka aktor aktris thai boleh like atau rep please demi kebutuhan matkul metodologi penelitian tia,ui_fess,not_sarcastic
di ada ukm renang ga sih gaes pengen cari temen buat renang bareng,ui_fess,not_sarcastic
sender udah lama ga ke kampus dan kangennn banget coba dong share spot memorablefavorable kalian dan share alesanbackstory nya,ui_fess,not_sarcastic
mau nanya dong emang kalau kita semigap trs lolos ui lg boleh gausah ikut okk ospek fakultas lagi ya,ui_fess,not_sarcastic
apparently dulu di ada kkn,ui_fess,not_sarcastic
tetap bertahan di tengah gempuran uas,ui_fess,not_sarcastic
camaba lower your expectation please sblm kuciwa,ui_fess,not_sarcastic
knp fe se estetik dan senyaman itu org orgnya rapi cakep dan well behaved semua,ui_fess,not_sarcastic
mau tanya parkir di perpus itu bayar kah kok gue suka ditagih ya kadang apakah ini pungli,ui_fess,not_sarcastic
selain ukm mandi bola kita butuh apa lagi ya perosotan lantai paling atas pusgiwa baru sampe perosotan lantai 1 gimana terus ayunan sama kotak pasir,ui_fess,not_sarcastic
ruangan rapat yg ada papan tulisnya di lt2 dan 3 perpusat itu bebas digunain ga sih,ui_fess,not_sarcastic
kaki kalian napak,ui_fess,not_sarcastic
mnrt kalian harus bkin kkn gx klo iya knp klo gk kenapa,ui_fess,not_sarcastic
ft tnya matil tolong cape punggung ngecarry,ui_fess,not_sarcastic
iqra dulu followingers baru trigger jgn ditiban,ui_fess,not_sarcastic
ga open dm masih,ui_fess,not_sarcastic
buat yg ga kebagian sabar next masih ada makanya follow dulu jgn baru follow pas opfoll,ui_fess,not_sarcastic
reply closed yyyyy otw seleksi dm dulu,ui_fess,not_sarcastic
boleh pk siak jgscele yg penting ad nama npm cuy,ui_fess,not_sarcastic
profil emas bukan beranda emas woi bisa napak ga sih lo smua,ui_fess,not_sarcastic
quick opfoll buat nyicil banyakin following reply makanan favorit klean di kantin fakultas drop ss profil emas di dm yawwww angkatan 23 soon nunggu simak ps minimal followers 30 waktunya 30 menit dari sekarang lets gooooooo,ui_fess,not_sarcastic
siapa bilang di gaada kkn dah lihat laporan keuangan bem belom,ui_fess,not_sarcastic
kkn dari pengalaman gw mahasiswa bakalan nyusahin warga doang kalo turun ke lapangan gunanya buat menggugurkan kewajiban kayak kkn pengmas sekarang i think udah bagus,ui_fess,not_sarcastic
hadeh anak fia jgn parkir di gd lama pacil dong penuh jir,ui_fess,not_sarcastic
di ada ukm mandi bola ga ya mau ikutan,ui_fess,not_sarcastic
tolong banget ada yang nemuin hp di sekitaran halte fib gak ya kalau ada tolong komen yaaa temenku hpnya ketinggalan btw ini gambar casing hpnya,ui_fess,not_sarcastic
uinformation jadwal akses masuk ui depok salemba,ui_fess,not_sarcastic
coba cek kaki guys napak ga,ui_fess,not_sarcastic
ini yang berisik di kukel siapa ya besok masih weekday loh udah jam berapa ini,ui_fess,not_sarcastic
pusing betul dengan uas ini ketik 1 kalo mau pacaran sm gua tpi wowkwowk,ui_fess,not_sarcastic
ada yg punya rekomendasi sepatu safety yg empuk dan durability nya ok ga yaa sender sehari 10rb langkah lebih keliling jemper juga kalo pake sepatu safety biasa,ui_fess,not_sarcastic
buat yang nemuin ktm di sekitaran halte stasiun ui atas nama inisial frp ktm akt 22 bisa tolong rep ya makasiii,ui_fess,not_sarcastic
oot day ada yang sounds project day 2 gakk bareng yuuu,ui_fess,not_sarcastic
kalo ada yang nemu earphone beasus warna hijau tosca diperpus atau sekitaran perpus tadi sore tolong hubungi sender ya sender ada di reply terimakasih,ui_fess,not_sarcastic
halo tementemen si sapi udah balik ke feb loh,ui_fess,not_sarcastic
rekomendasi kosan up to 2 juta yang tinggal ngesot ke fib ui dong kak mending di koberbarel ya,ui_fess,sarcastic
to mba2 yg duduk di ruang diskusi perpusat lt 2 tgl 25 mei aku tbtb muncul trs lsg naro tas di kursi kosong sblh kakaknya tnp babibu permisi mau minta maaf bgt hari itu aku lg bnr2 ga fokus smg kakaknya baca menfess ini,ui_fess,not_sarcastic
nambah biaya gt dah sama listriknya isi sendiri pake token yang minat tau lebih lanjut leave a trace aja ya like atau comment nanti gue dm dan gue kasih nomor bapak kostnya,ui_fess,not_sarcastic
kalian yang nyari kostan di sekitar terutama di kutek dengan harga miring bisa ke wisma surya putri aja semuanya km dalam dan udah include air yang ac per bulan 1 1jt amp nonac 750rb kulkasnya dingin dan dapurnya bersih minusnya cuma gaada wifi kalo mau ada mesti cont,ui_fess,not_sarcastic
magang kampus merdeka as mahasiswa semester 9 yes or no,ui_fess,not_sarcastic
10 bubble chats seexcited itu,ui_fess,not_sarcastic
ngedeketin dia kalo gwe aja malu insecure tapi i love him so much dan kita emg cocok nyaman dan connect asik bgt di chat karna kita jg emang punya interest yg sama dan banyak kesamaan deh pokoknyaa semua topik nyambung dan suka semua hal yg sama kalo chat yg sampe cont,ui_fess,not_sarcastic
kirakira dimasa depan kalau lahan sudah penuh bakal buat gedung underwater ga ya dibawah danau kenanga gitu kn keren,ui_fess,not_sarcastic
deadline udah makin deket penelitiannya bakal dilaksanain offline di kampus,ui_fess,not_sarcastic
manteman angkatan 2022 prodi soshum cowok kalau ada yang sesuai kriteria dan pengen nambah uang jajan dapat 20k tanpa diundi mohon bantuannya untuk jadi partisipan penelitian skripsiku boleh ngga yaa soalnya masih kurang banyak banget partisipannya sedangkan cont,ui_fess,not_sarcastic
sobat skena coba dong sebut musisiband lokal favorit loeee,ui_fess,not_sarcastic
info kuliner di kutek kukel,ui_fess,not_sarcastic
stop banget nanya x gf sm x bf yaynay karena mending pacaran sama gue,ui_fess,not_sarcastic
meskipun dia kayak kulkas tp gua gasin aja dah spill cari topik buat chatan sama cewek,ui_fess,not_sarcastic
fib gf jeonghan bf yay or nay,ui_fess,not_sarcastic
semester 2 gf nunggu snbt bf yay or nay,ui_fess,not_sarcastic
drop yg dpt temengebetan dari bot uifess,ui_fess,not_sarcastic
fakultas mana di dengan populasi cegil terbanyak,ui_fess,not_sarcastic
ada yang pernah cinlok di kutekkukelhaltedsb di,ui_fess,not_sarcastic
ayo dong bikin bumblevbd sesama anak ui kali2 dapet jodoh,ui_fess,sarcastic
haloo ada yang mau nonton one ok rock ngga ya aku mau nonton tapi masih sendirian ada yang mau berteman,ui_fess,not_sarcastic
gen asking ganti rektor berapa tahun lagi ya,ui_fess,not_sarcastic
kalian percaya zodiak ga coba deskripsikan aries yang kalian kenal,ui_fess,not_sarcastic
jauh amat cari bf ke itb di juga banyak contohnya gue gitu,ui_fess,not_sarcastic
kehidupan di fakultas sastra hambar banget soalnya ga ada sastrasastranya,ui_fess,not_sarcastic
kenapa pembangunan di fh kaya cepet banget meanwhile gedung baru fasilkom aja baru beres 5 tahun genuinely asking,ui_fess,not_sarcastic
di ada ga sih kolektif atau penerbit zine yang berkutat ama esai atau sastra,ui_fess,not_sarcastic
feb gf fh gf yay or nay,ui_fess,not_sarcastic
kenapa sih org x gf sm x bf yaynay padahal mah pny pacar juga udh alhamdulillah,ui_fess,not_sarcastic
fmipa bf x scaramouche bf yay or nay,ui_fess,not_sarcastic
ft internasional ospek nya berapa lama ya,ui_fess,not_sarcastic
fakultas termiskin di itu fmipa atay fib sih,ui_fess,not_sarcastic
sebutin fandom kalian yuksss yg sama janlup mutualan,ui_fess,not_sarcastic
sasjep bf freya jkt gf yay or nay,ui_fess,not_sarcastic
psiko gf x teknik bf y or n,ui_fess,not_sarcastic
warga ada yang mau isi kuesioner aku kriterianya di gambar ya kalo sesuai kriteria tolong isi biar aku cepat lulus d,ui_fess,not_sarcastic
queer fellas di mutualan yukk,ui_fess,not_sarcastic
gmn persiapan uasnya hihihihi semangat ya buat yang besok mau uas,ui_fess,not_sarcastic
yaw aamiin lt3,ui_fess,not_sarcastic
strong stress tak tertolong banget pas dipanggil dosen garagara masuk 6 besar siswa berpotensi ga lulus anjrit doain ya tementemen semoga gue personally bisa lulus even c juga gapapa wkwkw untuk tementemen yang punya masalah sama semoga kalian lulus juga cont,ui_fess,not_sarcastic
ars yang lg ngerjain tekbang cm mau bilang smgt jaya jaya jaya,ui_fess,not_sarcastic
spill kelakuan rich kids di fakultas kalian,ui_fess,not_sarcastic
kelebihan sejam tp gpp c u besok guys jam 7 fyi walaupun send menfessnya gak lewat dm tp sendernya ttp keliatan ya jd plz yg ngirim aneh2 minimal mikir,ui_fess,not_sarcastic
guys di fh terutama ke balai sidang bisa diakses kursi roda ga,ui_fess,not_sarcastic
saran tempat yang bagus buat ngedate di,ui_fess,not_sarcastic
sobat please spill side job wfh kalian dong dan kalian nemu di mana butuh buat tambahin yuketi yang ga ngotak ini,ui_fess,not_sarcastic
di blm ada acara noraebang ya fakultas apa yg kemungkinan ngadain,ui_fess,not_sarcastic
your opinion on anak biologi,ui_fess,not_sarcastic
wdyt sama anak inter,ui_fess,not_sarcastic
tips n trick dapet pacar cewe di fib dong kack sender cewe jg trims atas attensinya,ui_fess,not_sarcastic
what do you think about anak sasindo,ui_fess,not_sarcastic
akt 23 dan agak fomo soal percirclean gak punya circle padahal temen2 yang lain udah pada follow2an,ui_fess,not_sarcastic
haloo ada yang mau bantu isi kuesioner aku kriterianya usia 1825 amp pernahsedang menempuh pendidikan di kota depok yep uw iw juga termasuk masih butuh banyak bgt nih d linknya aku drop di rep yaa makasihhhh,ui_fess,not_sarcastic
dah sama itb gak usah berantem kita pacaran aja,ui_fess,not_sarcastic
