favorite_count,tweets,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sarcasm,sarcasm_score
3,parkir motor alternatif kalo efte penuh siiiiii,2,3,1,https://x.com/ui_fess/status/1564216901382770688,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
8,pindah bpjs faskes tingkat 1 belomm mending klinik makara,0,3,0,https://x.com/ui_fess/status/1564201460472037377,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
23,kuliah d1 nya,100,71,0,https://x.com/ui_fess/status/1564191581892014080,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
258,h4 libur kuliah,76,16,76,https://x.com/ui_fess/status/1564141118345777152,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
250,war war meja,134,33,43,https://x.com/ui_fess/status/1564129432008175616,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
36,time pinggir danauperpusatlingkungan,8,18,1,https://x.com/ui_fess/status/1564111313793531904,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
86,semoga kuliah offline ketemu doi motivasi sender kuloff doi,118,29,10,https://x.com/ui_fess/status/1564068608480751618,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
212,semangat guys kuliah pertamanya,16,5,44,https://x.com/ui_fess/status/1564067183352639488,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
269,good morning kelas jam,78,32,4,https://x.com/ui_fess/status/1564053378224705536,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
33,coba infoin grup kelas eksternal mencari reply dibawah pakai nama matkulnya,0,20,5,https://x.com/ui_fess/status/1563413657106944000,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
19,10 1 tips temanteman pengin lolos anak ui,443,0,10,https://x.com/ui_fess/status/1562041339029893120,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1,9 anak ui,404,1,7,https://x.com/ui_fess/status/1562041336345563143,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1,fakultas lingkungannya gedung kantin bagus,489,1,2,https://x.com/ui_fess/status/1562041333766049792,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1,7 kali ui datangi,561,1,2,https://x.com/ui_fess/status/1562041331278835712,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
2,6 pilih jurusan,574,1,2,https://x.com/ui_fess/status/1562040775177031680,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
8,5 reaksi orang terdekat tau anak ui,546,1,2,https://x.com/ui_fess/status/1562040772488499200,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
5,momen pengumuman masuk ui mengapai,761,1,1,https://x.com/ui_fess/status/1562040769661501440,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1,istimewanya ui dibanding ptn,506,1,1,https://x.com/ui_fess/status/1562040766821994496,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
3,1 masuk ui jalur,618,1,1,https://x.com/ui_fess/status/1562040760924798977,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
170,uwiws random question thread,124,1,20,https://x.com/ui_fess/status/1562040758261391360,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
0,ambil ekokritik kesusasteraan rusia,2,3,1,https://x.com/ui_fess/status/1561231925481656320,3837612012.0,ui_fess,not_sarcastic,0.9999991655349731
134,adikadik maba kakak mentornya grup jb jb enggak apa-apa banget,58,25,14,https://x.com/ui_fess/status/1561225897436270592,3837612012.0,ui_fess,not_sarcastic,0.9999991655349731
21,anak ketemu pskiater ksui tau kirakira budget persesinya jarak sesinya terima kasih,2,3,0,https://x.com/ui_fess/status/1561224387252039680,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1683,nobody hates ui tahan anak realll,234,69,249,https://x.com/ui_fess/status/1561215511672676352,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
75,halhal wajar akt c0vid keatas enggak tau siak always bermasalah dibutuhkan bikun rame pagi sore,3,3,6,https://x.com/ui_fess/status/1561215382425194496,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
3,guys siak error kemarin malam kalo melebihi batas tanggal pengisian irs dikasih keringanan,1,2,0,https://x.com/ui_fess/status/1561181541526409216,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
37,buka siak parah siak war gua jam 10 malam enggak bisa buka,17,17,2,https://x.com/ui_fess/status/1561180737084145665,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
5,bikun jadwal2nya kalo thanks,0,1,0,https://x.com/ui_fess/status/1561177871401439234,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
37,haloo kakakaka nanyaa xixi suma sesibuk disharing kakaknya divisi terima kasih,2,19,3,https://x.com/ui_fess/status/1560978673729097733,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
1374,base penuh suara hati anak pp,347,129,213,https://x.com/ui_fess/status/1560262690638929930,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
8,oot panit ospek makeupan pengin pakai panas pol kalo kayak bare banget,13,10,0,https://x.com/ui_fess/status/1560247279541374976,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1,kls pagi jam berangkat jam tia,0,2,0,https://x.com/ui_fess/status/1560239955653566464,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
66,gaisss ovt smt rencana pp tangsel krl st pnd ranji st ui perdana offline jadwal kelas pagi doang jam kelas jam 10 kuliah cuman mending ngekost gass pp kalo pp cont,46,48,3,https://x.com/ui_fess/status/1560239954516938752,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
42,oot bikun pilihan transportasi banget semoga semester rezeki opang,18,5,0,https://x.com/ui_fess/status/1560230327431626752,3837612012.0,ui_fess,not_sarcastic,0.9999992847442627
1,oot oiya jumat nya jumat pagi fakultasnya jadwal jumat pagi kehilangan earphone reply makasihh,0,0,0,https://x.com/ui_fess/status/1560219935397519361,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
3,sorry oot kehilangan earphone barisan sopran pas padus maba jumat minggu teman kehilangan earphone pas reply biar gue hubungin via dm thank,1,2,0,https://x.com/ui_fess/status/1560218486345199617,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1,oot menonton keshi pas senin 28 nov bareng yuk,2,4,0,https://x.com/ui_fess/status/1560212870541242368,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
249,oot tolong bikin kereta tangerang depok biar gampang capek tanah abang manggarai,118,52,24,https://x.com/ui_fess/status/1560171631431270403,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
1,oot menonton lany kah,0,4,0,https://x.com/ui_fess/status/1560161993033539584,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
14,oot kemarin rame menfessnya carat tiket,16,21,0,https://x.com/ui_fess/status/1560161288848052224,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
145,stay safe sobatsobat ngekost kutekkukelbarelpocin dll usahain sebisa kalo malam take care,10,0,12,https://x.com/ui_fess/status/1559953577229307904,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
13,last least janji ketiduran 5,0,0,1,https://x.com/ui_fess/status/1559952283756302336,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
16,senasib sepeernanggungan kenyataannya dikadik,0,1,0,https://x.com/ui_fess/status/1559950938869485568,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
16,relatable af amp menang subjektif penganut meme coping mechanism,0,1,1,https://x.com/ui_fess/status/1559950389176586241,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
2,makara warna coklat,2,14,0,https://x.com/ui_fess/status/1558800265415106565,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
18,peer anak-anak hedon keikutan boros,27,26,0,https://x.com/ui_fess/status/1558794053210472448,3837612012.0,ui_fess,not_sarcastic,0.9999991655349731
17,mundur lu menfess titipan titipin kalo enggak mau unfoll,7,10,2,https://x.com/ui_fess/status/1558793639396257793,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
84,bacot anjing ribut base gua,23,24,4,https://x.com/ui_fess/status/1558792624685068289,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
19,admin base netral believe guys know answer already pro tip gampang terpengaruh omongan orang,1,1,0,https://x.com/ui_fess/status/1558774578578882561,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
621,benefit ikm aktif,65,26,32,https://x.com/ui_fess/status/1558756017839939584,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
17,halo tinggal asrama memfoto tata letak kamar bingung penempatan kasur meja belajarnya biar kamarnya sempit pengap makasiii titipan,3,4,1,https://x.com/ui_fess/status/1558716474302541825,3837612012.0,ui_fess,not_sarcastic,0.9999985694885254
144,kayanya fib doang bikin list inout kayak,25,17,2,https://x.com/ui_fess/status/1558697081979957248,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
27,edisi malam minggutips langgeng pacaran nax beda fakultas,25,8,3,https://x.com/ui_fess/status/1558467960049922049,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
5,guys matkul sks buka fakultas prodi,1,2,0,https://x.com/ui_fess/status/1558467226411597824,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
243,selamat wisuda virtual,52,33,7,https://x.com/ui_fess/status/1558450895545077760,3837612012.0,ui_fess,not_sarcastic,0.9999973773956299
56,uang makan sehari 30k offline kalo sender anak fh,55,68,4,https://x.com/ui_fess/status/1558432067234729984,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
12,haloo siva tolong drop info fakultas nyelenggarain m4tkul ekst3rnal jadwal matkul pengisian irsnya kalo tia,1,2,1,https://x.com/ui_fess/status/1558416293468213248,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
56,sisa liburannya tinggal minggu sehari,26,23,7,https://x.com/ui_fess/status/1558401674905268224,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
3,cepat ikutan tinggal,0,1,1,https://x.com/ui_fess/status/1558400882961571840,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
6,guys lihat m4t4 kuli4h fisip available ekstern4l makasihh,1,2,3,https://x.com/ui_fess/status/1558387134587076608,3837612012.0,ui_fess,not_sarcastic,0.9999992847442627
364,calling memes menunggu server siak mendingan lomba bikin meme luculucuan yuk ditunggu submissionnya asik,71,47,58,https://x.com/ui_fess/status/1557305783540260864,3837612012.0,ui_fess,not_sarcastic,0.9999545812606812
10,hai sender mencari info double degree kampus kalo sender coba akuntansi bahasa kebudayaan korea kalo masuk jalur,9,6,1,https://x.com/ui_fess/status/1557280809333116928,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
19,halo kakak fakultas wajib magang,5,11,0,https://x.com/ui_fess/status/1557272800091484160,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
2,gaes sori diundur jam 5 biar kaya siak war ehe,5,10,0,https://x.com/ui_fess/status/1557245359226687490,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
13,libur minggu minggu padat banget enggak ada libur senggang harinya,7,5,0,https://x.com/ui_fess/status/1557231893271089152,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
4,buka enggak ada apaapa maba fia war,9,2,1,https://x.com/ui_fess/status/1557221637040156674,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
18,follback diluar sesi opfoll tunggu jam 1,3,26,0,https://x.com/ui_fess/status/1557206597235273729,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
28,semangat siak war semoga ketabahan,3,3,0,https://x.com/ui_fess/status/1557203042159644675,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
122,semoga teman teman luangin bantu isiin irs berhasil isi irl sehat sehat sukses sejahtera,36,0,24,https://x.com/ui_fess/status/1557202647710461953,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
548,praying circle menang war,73,8,86,https://x.com/ui_fess/status/1557199307123527680,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
17,atm baca fakultas,2,13,2,https://x.com/ui_fess/status/1557189479491727360,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
18,siak warnya diundur,14,10,1,https://x.com/ui_fess/status/1557182297647882240,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
4,guys lu laundry,1,5,0,https://x.com/ui_fess/status/1557031481867874304,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
26,kalo war ikutan buka siak kepo,89,58,0,https://x.com/ui_fess/status/1557024611803418624,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
392,ramah banget 1110,159,40,23,https://x.com/ui_fess/status/1554853117224632321,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
31,huaa takut offline teman,11,2,5,https://x.com/ui_fess/status/1554828931055767554,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
55,bikun bibir bis biru gemas banget,21,24,1,https://x.com/ui_fess/status/1554797782870806528,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
0,fh ful offline kah smt angkatan ketentuannya tia,3,2,0,https://x.com/ui_fess/status/1554797686024376320,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
7,guys sorry berlaku angkatan 2022 doang anak 2021 menghuni kerjajn gue gadikasih info apa-apa orang asrama pas check thanks,2,3,0,https://x.com/ui_fess/status/1554794039324463106,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
222,tips lancar first time siak war thread,59,35,33,https://x.com/ui_fess/status/1554774255669108736,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
7,cinlok kating kynya kakaknya ayang,15,11,1,https://x.com/ui_fess/status/1554772006729527296,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
480,kali ospek terang2an punishment nya duh tbl tbl tbl,295,106,24,https://x.com/ui_fess/status/1554770634273460225,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
8,maksudnya biar kenal,22,12,0,https://x.com/ui_fess/status/1554764619637407744,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
32,sengaja pilih asrama biar satsetsatset istirahat kenalan dibikin tugas,6,6,2,https://x.com/ui_fess/status/1554760906071891968,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
11,asrama ygy ospeknya,6,2,1,https://x.com/ui_fess/status/1554755904033026049,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
53,lihat rangkaian ospek maba 22 puyeng duluan sibuk banget,47,16,4,https://x.com/ui_fess/status/1554753353845944322,3837612012.0,ui_fess,not_sarcastic,0.9999980926513672
7,hi fellow maba 22 tugas osfaknya,63,15,0,https://x.com/ui_fess/status/1554751848459825152,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
70,habis ngetawain tugas anak asrama xixixi panitianya ide tugas jadul dipakai,56,25,2,https://x.com/ui_fess/status/1554748372174528512,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
24,padus dresscodenya bebas sopan celananya bahanjeans kemejanya putihwarna bebas,11,8,1,https://x.com/ui_fess/status/1554641259905421312,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
5,skripsi ambil sem 7 selesai sem sem 7 ambil sem 7 selesai sem ambil ditanyain lulus thank,0,10,1,https://x.com/ui_fess/status/1554452022845329409,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
19,konseling klinik makara tatap muka kalo iya reservasinya,0,8,1,https://x.com/ui_fess/status/1554450237120323584,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
64,padus pkkmb pakai baju diumumin thanks,24,14,4,https://x.com/ui_fess/status/1553289562301952000,3837612012.0,ui_fess,not_sarcastic,0.9999986886978149
30,nganggep anak-anak fm1p4 alim,66,35,4,https://x.com/ui_fess/status/1553032768988147713,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
16,habis himbauan kating private acc twitter kalo fess isinya repqrt ghaib,66,16,1,https://x.com/ui_fess/status/1552996759059570689,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
43,tbh kalo peer gapapa lu orangsekedar kenalan tuker tuker materiinfo sisanya gue manageable sure gabakalan comparable kalo peer manageable,1,0,0,https://x.com/ui_fess/status/1552992649832910848,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
2,okk 0nline z00m yutub live thankyouww,3,5,0,https://x.com/ui_fess/status/1552992590995238912,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
400,mngats yhh dik h1 back ngampus menghela npas,112,29,23,https://x.com/ui_fess/status/1552989631615971330,3837612012.0,ui_fess,not_sarcastic,0.9999986886978149
3,kalo pas offline sit kelas beda prodifakultas ketahuan,3,1,0,https://x.com/ui_fess/status/1552987545570447360,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
146,info matkul lintas fakultas semester ganjil 2022 sebutkan nama matkul jurusanfakultas beserta review infoinfo dibutuhkan group kelas bahan materi dll yuk ramaikan,18,30,37,https://x.com/ui_fess/status/1552978384052924416,3837612012.0,ui_fess,not_sarcastic,0.9999994039535522
8,kalo oflen bikun suka penuh kalo jalan pengin ngandelin bikun,2,4,0,https://x.com/ui_fess/status/1552591144441171968,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
13,saran biar dikenal angkatan oot,45,28,1,https://x.com/ui_fess/status/1552585470487367680,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
41,pap ui sender soon kalo tinggal,10,39,4,https://x.com/ui_fess/status/1552580579887001602,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
7,sender otw ketiga pengin mencari teman lomba bareng yuk replysender putus asa banget mencari teman lomba kebanyakan sibuk magangorganisasifokus akdem thanks,2,13,0,https://x.com/ui_fess/status/1552578492557955072,3837612012.0,ui_fess,not_sarcastic,0.9999991655349731
1,oot charger laptop merek hp tinggal kutek pengin pinjem chargerku ketinggalan kantor makenya gantigantian balikin butuh belikan jajanmakan pinjem terima kasih cont,1,4,0,https://x.com/ui_fess/status/1552574416881520640,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
2,oot ui sentris,18,10,0,https://x.com/ui_fess/status/1552561871718211584,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
12,kebanyakan orang jabodetabek yes orang,10,24,1,https://x.com/ui_fess/status/1552487557153243136,3837612012.0,ui_fess,not_sarcastic,0.9999995231628418
